#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2024-04-26 11:40:28.095
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 60.4725 V
#Offset: -0.00262502 V
#Relative: no
#Channel: Channel 2
#Range: 59.9539 V
#Offset: -0.00191686 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
444.3782568593789,-1.218613403603548,0.03184159992297067,-6.199919155612903
463.1758790280082,-1.208713904967088,0.02928996399067865,-6.387838536194167
482.7686584612883,-1.219088500604341,0.01126779715531917,-6.734161756608103
503.1902310664553,-1.241579584252418,0.03044651419014286,-7.089729235589715
524.4756555815562,-1.224259183628813,0.0359157713236893,-7.209049195100029
546.6614737625438,-1.219989641684249,0.008026770629287677,-7.550033837485643
569.7857731163404,-1.222630614909537,-0.01264964332085815,-8.088386631624246
593.8882522875714,-1.207880261850605,-0.008653540356441823,-8.144728550219355
619.0102892112237,-1.223560591994831,-0.006513236373134501,-8.352385592304074
645.1950121482167,-1.228848727906791,-0.007449942911817937,-9.003016049292075
672.4873737258538,-1.193246544740651,-0.06768562173610662,-9.085506248958126
700.9342281102546,-1.211030219921709,-0.0440888350284158,-9.489024609861467
730.584411443248,-1.211688170973738,-0.06166678778970643,-10.0473635968057
761.4888256818282,-1.207069056488932,-0.08580858911915101,-10.34342903407679
793.7005259841002,-1.243562949091118,-0.05771626711717733,-10.74823729842378
827.2748117917272,-1.21856942776198,-0.08640306228828366,-11.21795857904597
862.2693217652554,-1.238797247674448,-0.08176215107023566,-11.84716812431134
898.7441327352996,-1.202989912613531,-0.1133994629742503,-12.20078079570229
936.7618628394459,-1.230339000134967,-0.0827743772034025,-12.14726627054741
976.3877790219507,-1.225465081566017,-0.1244774148178498,-12.91947181324415
1017.68990908078,-1.201249300963261,-0.1248399613514795,-13.27693372555024
1060.73915845434,-1.236607552803416,-0.1484877442921887,-13.80192847590958
1105.609431948401,-1.190726487714378,-0.1990241191967544,-14.64626410259154
1152.377760612186,-1.166253609170289,-0.2161792686515403,-14.69393263768032
1201.124433981432,-1.212130077377463,-0.2010676547367594,-15.61963767466132
1251.93313791547,-1.227162771895398,-0.2233597650568201,-15.95480314561831
1304.891098264931,-1.19761056567278,-0.272602635455591,-16.19386577778897
1360.089230616743,-1.190953787117894,-0.2590658135867114,-17.42778393315773
1417.622296373483,-1.14671137281887,-0.2796863983194136,-17.69427631669358
1477.589065435017,-1.180882370247872,-0.3062199902139492,-18.61421931497918
1540.092485761756,-1.23635522853873,-0.3365629389546421,-19.44764902021048
1605.239860110578,-1.172436387590847,-0.3327652727754637,-19.88236023013403
1673.14303024685,-1.188320333764519,-0.3319447428712022,-20.36275511383386
1743.918568948799,-1.156049242398168,-0.3955788042188156,-21.65290541894512
1817.687980133853,-1.195923602797026,-0.4077776417358139,-22.44839986503051
1894.577907450499,-1.132901237694608,-0.4178933792788281,-23.24970159561891
1974.720351693797,-1.173472176279589,-0.4784136930777344,-23.87292455082894
2058.252897417765,-1.163096693100623,-0.4179521117628601,-24.74178427621216
2145.318949133678,-1.136715004694223,-0.447872238207187,-25.66053533269505
2236.067977499791,-1.136601665984717,-0.4651218449642986,-26.78902441222071
2330.655775925117,-1.149076406385448,-0.5134352842667559,-27.78136266836586
2429.244728027779,-1.129679931332131,-0.5169875299286213,-29.20162179061666
2532.004086407124,-1.168893670354414,-0.4954727961854389,-30.03377868500918
2639.110263208136,-1.130316589487787,-0.558009699938897,-31.00910745949452
2750.747132977031,-1.097717512932638,-0.5846378810408478,-32.40675861669999
2867.106348327898,-1.137092784837491,-0.5866847245222055,-33.00540116918022
2988.38766896236,-1.120769171025885,-0.5738714177692843,-34.70602554347644
3114.799304607086,-1.073328844430324,-0.6141679708077976,-35.73578876368825
3246.558272457852,-1.128645378564241,-0.5758800478847328,-37.35668191269154
3383.890769743857,-1.071132439393583,-0.670108242721428,-39.08009716079714
3527.032562051862,-1.075494799670913,-0.6642145943191291,-40.57092067430643
3676.229388076776,-1.098407005750111,-0.6559758029714901,-42.09881352170883
3831.737381493625,-1.065450685365762,-0.6567096667418409,-43.66226928540044
3993.823510675062,-1.066261158112477,-0.6530905858228685,-45.42211008489333
4162.766037009368,-1.091545858054233,-0.6480819437475566,-47.70740137324297
4338.854992605741,-1.079799395870725,-0.6258572509037928,-49.55798162767258
4522.392678206958,-1.013235540901873,-0.7562634540734215,-51.6866691477006
4713.694182164233,-1.03239073372783,-0.7366022689822614,-53.44052914363986
4913.087921365179,-1.048777166124281,-0.8054056735568684,-55.87786065549972
5120.916205043567,-1.029452965938124,-0.7736155231854294,-58.22780264266804
5337.53582243876,-1.076638713561854,-0.749742364059789,-60.96912026380721
5563.318655313677,-1.03714402291847,-0.850741343700871,-63.44416771691262
5798.652316382892,-0.9757803869226411,-0.870693100548511,-66.18088301852765
6043.940814746816,-0.9745229030325486,-0.9523531372701067,-69.21374506333922
6299.605249474367,-1.087140727354173,-0.8911680636968601,-72.29135990998887
6566.084532524903,-0.981645392753334,-1.025124019734557,-75.54824647346486
6843.836142250362,-1.022154292852864,-1.039487030533002,-78.86600082330764
7133.336908771306,-1.060309661259891,-1.062185741250234,-82.3288113420701
7435.083832575129,-1.006787133541683,-1.25301036972318,-85.4910414440368
7749.594937741685,-1.01934824428399,-1.30618859062235,-90.15775681450006
8077.410161261253,-1.076739238650509,-1.355914969640927,-94.46736680168017
8419.092279971408,-1.009360874290759,-1.645478220897739,-98.80067380044269
8775.227876704274,-1.063277131308009,-1.745361792696303,-103.1199815917049
9146.428347302706,-1.078999335340137,-1.857641937990612,-106.651219454241
9533.33095023416,-1.066030879720659,-2.007777141699203,-112.0601356300488
9936.599900604322,-1.090837189111759,-2.181075524618426,-117.1011932895697
10356.92751044845,-1.038795624412059,-2.675553064136762,-121.7051270386521
10795.03537725818,-1.11923199569216,-2.893157745821272,-126.9767721309255
11251.6756227842,-1.107862972752858,-3.161932664658125,-131.2042316078195
11727.63218424127,-1.146158447043861,-3.556746425824336,-137.0173476234851
12223.72216013265,-1.111132910474466,-3.90041371291629,-143.1197127796479
12740.79721300408,-1.144569806338782,-4.139386282662279,-148.2592927660508
13279.74503153555,-1.132210901153671,-4.763612959028115,-152.582043172761
13841.490854481,-1.170982140956847,-5.190226238263131,-157.0990768988
14426.99905907214,-1.192958725954406,-5.80218833986536,-161.6127494003246
15037.27481661315,-1.13639477519182,-6.233055917757076,-166.4763642926293
15673.36581810872,-1.132801321153017,-6.675070415004601,-174.2839470330559
16336.36407288775,-1.141891316690544,-7.274627704977057,-176.2426813795649
17027.40778331055,-1.137456370100507,-7.902883193087278,-185.5465333135756
17747.68329877786,-1.09288578563419,-8.005980310057112,-187.358110042084
18498.42715239644,-1.164948744677088,-8.642414701923423,-193.9661286059388
19280.92818379749,-1.129217834587281,-8.954142837638448,-199.1831601204503
20096.52975175224,-1.147122254189709,-9.808087451385834,-202.3836065922304
20946.63204038333,-1.178695669078556,-10.10861552336718,-209.0061535558577
21832.69446293124,-1.102738547136426,-10.66663027804993,-215.3660687606686
22756.23816720202,-1.171646916205364,-11.78676311259905,-221.7627794818778
23718.84864699823,-1.146520615429166,-10.80373304505469,-213.4869509422834
24722.17846401552,-1.148360018445844,-7.017794426777611,-222.4895861213557
25767.95008487826,-1.153532005620785,-8.298340740932424,-272.6119047950669
26857.95883818439,-1.121174525921938,-12.30163691319147,-267.4481231127959
27994.07599663607,-1.10268115943764,-14.45905289584655,-260.4385008357463
29178.25198954741,-1.09834102166931,-14.71459871842395,-258.8430940907057
30412.51975124426,-1.171165483190282,-15.23755764370436,-267.1373953589208
31698.99821110458,-1.132505895338214,-16.05088293330234,-271.9825615987733
33039.89593123081,-1.19912805988323,-17.27618926229022,-287.2067065269696
34437.51489799911,-1.076237630372332,-19.04018652632398,-285.5006485219003
35894.25447399503,-1.155996481718098,-18.35443361924381,-298.0542832566569
37412.61551711941,-1.109816280564502,-20.39471479750141,-304.8178733178014
38995.20467393667,-1.103582279348972,-21.44295396688509,-317.8139464391029
40644.73885463578,-1.124452062750241,-14.76690394870857,-30.1781414974044
42364.04989728618,-1.072539918081261,-15.10984331895419,-37.88062321587037
44156.08942939618,-1.183049843868908,1.521486103563986,-182.156422412903
46023.93393512021,-1.246152517804174,9.458033692382701,-129.3903088416055
47970.79003681312,-1.631511817914099,11.86265196804056,-206.8032793367668
50000,-1.125281220353968,11.43473904789295,-284.7955882146005
