#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18885
#Date Time: 2024-04-12 11:21:13.344
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 60.5696 V
#Offset: -0.00159337 V
#Relative: no
#Channel: Channel 2
#Range: 60.4927 V
#Offset: -0.00277409 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
2466.042760117587,0.05706088419925481,8.979660725320077,-72.06340525763744
2610.119569629524,0.09133315411551335,8.546983090605206,-73.45419911944828
2762.613965152073,0.0673560224340007,8.180535522417809,-75.25156624515657
2924.017738212866,0.07730045010025424,7.756980961549893,-76.92225202436023
3094.851412912785,0.1143986298517732,7.303760507418423,-78.07849966362923
3275.665924606298,0.1085643643070932,6.895381856786359,-79.51056622373743
3467.044396657504,0.1114405260008485,6.463687177731535,-80.98560121986034
3669.604021001906,0.1256514374368926,6.031321163549091,-82.33579678054548
3883.998048578666,0.1217247770486099,5.610506571884527,-83.95226265443523
4110.91789605249,0.1227469770749012,5.174614614536725,-85.05337700872127
4351.095375619197,0.1665924104983826,4.70264163663214,-86.61058048480362
4605.305055086172,0.1547748866711046,4.253128124389826,-87.88209164736526
4874.36675583883,0.1621012647514351,3.795658082586657,-89.65417301334116
5159.148196748966,0.1647817938540945,3.349747391692579,-90.91680411395528
5460.567792551683,0.2011520949365155,2.854897529854995,-92.46113306679143
5779.597615715405,0.1684531632205934,2.438197652831722,-93.77041504060514
6117.266531357141,0.1672373044108443,1.99345845154769,-95.59978396498654
6474.663515312955,0.2119182310051815,1.514112442902759,-96.58143657791669
6852.941166064297,0.1982429426718023,1.067512895792361,-98.61163929670204
7253.319421846229,0.2074886586262909,0.6083398947024633,-100.1588145746803
7677.08949492507,0.166003231124642,0.1142417081998821,-101.6406507752698
8125.618035733363,0.202603944587087,-0.3945937121066772,-103.0878798422732
8600.351540291613,0.2202010180664964,-0.8659030583137466,-105.2253699781162
9102.821015130405,0.2188826577982656,-1.353710749281899,-106.2943720493424
9634.646914757404,0.2317404403795913,-1.816730173048286,-108.6243315450595
10197.54436759236,0.1746201288256671,-2.272526170296824,-109.978203176747
10793.32870722362,0.2228264275234536,-2.784788776713123,-111.8924395172069
11423.92132682452,0.2238373588706563,-3.251721192071756,-114.1739352022996
12091.35587560979,0.2280837640372846,-3.838183741135139,-116.3111394068729
12797.78481731564,0.1838946127779642,-4.186124101920832,-119.0950383583535
13545.48637185448,0.1982614241245793,-4.747823814336627,-120.760037801174
14336.87186253071,0.1702452024809777,-5.176276115214993,-123.2619427867311
15174.49349251265,0.1379176444639435,-5.662412085844078,-125.7078204183524
16061.05257563926,0.1977881818528592,-6.498255338285319,-126.2579439567095
16999.40824810587,0.1853881695955384,-6.961053033768334,-137.2758652628948
17992.58668912415,0.1885318757690358,-7.388735616857409,-132.1894830571432
19043.7908802925,0.181321258644832,-7.798056826910376,-136.6850060711946
20156.41093515083,0.2235780491032542,-8.322357471539629,-140.1623161285309
21334.03503223242,0.1588743183080532,-8.963963776835101,-143.7676782654771
22580.46098687132,0.1450927401714611,-9.784311551279734,-144.1705538804856
23899.7084990848,0.1889058678978962,-11.62746671502744,-101.6855737778606
25296.0321170294,0.09724137280889733,-4.706563163044349,-141.5255613796641
26773.9349578379,0.1525669402615005,-8.551384088749627,-141.9847258688559
28338.18323008663,0.1055608526778504,-10.91401675927808,-157.9277753586649
29993.82160472731,0.1182790509734322,-12.05882458259468,-166.5208814363007
31746.18948405528,0.2245261751868108,-13.09802458451348,-171.447421670708
33600.93822118018,0.09076887530582101,-14.51817663295284,175.3520361642297
35564.04934553248,0.1397742990884132,-13.43967573611281,-178.9415524587482
37641.85385318225,0.1047030149299269,-14.49009124039684,173.0863617806147
39841.05262418107,0.2715783053752263,-15.63919913091816,166.3514915067385
42168.73803277285,0.4276947799525658,-16.04584817995783,164.6154916842206
44632.41682016619,0.2642623376789149,-10.11346268736936,144.1305117034392
47240.03430363178,0.1881126482154697,-5.260594207108774,157.9186955644101
50000,0.1226354341906659,-3.521901406940017,163.2202536398451
